Dormitorios,Banos,Piso,Estado_ocupacion,Area_m2,Ciudad,Ubicacion,Precio_Takas,Categoria_precio,Precio_por_m2
2,2,2,vacant,950.0,Chattogram,"Nasirabad, Bayazid",4700000,Bajo,4947.0
3,2,6,vacant,1050.0,Chattogram,"Nasirabad, Bayazid",4200000,Bajo,4000.0
3,4,8,vacant,1550.0,Chattogram,"Panchlaish Residential Area, 16 No. Chawk Bazaar Ward",12000000,Medio,7742.0
3,2,1,vacant,1075.0,Chattogram,"Alkaran Road, 31 No. Alkoron Ward",6000000,Medio,5581.0
3,3,5,vacant,1100.0,Chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",6500000,Medio,5909.0
3,3,4,vacant,1100.0,Chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",7000000,Medio,6364.0
3,4,6,vacant,1800.0,Chattogram,"Mehidibag, 15 No. Bagmoniram Ward",12000000,Medio,6667.0
3,3,4,vacant,1630.0,Chattogram,"1 No Railway Gate, Muradpur",8150000,Medio,5000.0
3,3,3,vacant,1699.0,Chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",8495000,Medio,5000.0
3,3,3,vacant,1336.0,Chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",6680000,Medio,5000.0
3,4,13,vacant,1800.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",13450000,Alto,7472.0
3,3,9,vacant,1540.0,Chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",7392000,Medio,4800.0
3,4,8,vacant,2500.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",21550000,Alto,8620.0
3,2,5,vacant,1500.0,Chattogram,"Dewan Bazar, Bakalia",9500000,Medio,6333.0
3,3,1,vacant,1544.0,Chattogram,"Al-Madani Road, Sholokbahar",9264000,Medio,6000.0
3,3,9,vacant,1644.0,Chattogram,"Al-Madani Road, Sholokbahar",9864000,Medio,6000.0
3,3,3,vacant,147.0,Chattogram,"South Agrabad, Double Mooring",4102625,Bajo,27909.0
3,3,8,vacant,2000.0,Chattogram,"Jangalpara, 7 No. West Sholoshohor Ward",8500000,Medio,4250.0
3,3,1,vacant,1200.0,Chattogram,"Dewan Bazar, Bakalia",7700000,Medio,6417.0
3,3,10,vacant,1235.0,Chattogram,"6 No East Sholoshohor Ward, Bakalia",4100000,Bajo,3320.0
3,3,5,vacant,1252.0,Chattogram,"Chasma Hill R/A, 7 No. West Sholoshohor Ward",6520000,Medio,5208.0
3,3,3,vacant,1300.0,Chattogram,"South Agrabad, Double Mooring",7150000,Medio,5500.0
3,3,1,vacant,100.0,Chattogram,"South Agrabad, Double Mooring",4000000,Bajo,40000.0
3,3,1,vacant,125.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2750000,Bajo,22000.0
3,3,4,vacant,1300.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",7800000,Medio,6000.0
3,3,1,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,4,vacant,1300.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",7800000,Medio,6000.0
3,3,7,vacant,2289.0,Chattogram,"Mehidibag, 15 No. Bagmoniram Ward",26000000,Alto,11359.0
3,3,2,vacant,1350.0,Chattogram,"Forest Institute Road, 7 No. West Sholoshohor Ward",9300000,Medio,6889.0
3,3,7,vacant,1627.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",10500000,Medio,6454.0
3,3,1,vacant,1490.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",6705000,Medio,4500.0
3,4,17,vacant,1604.0,Chattogram,"Mehidibag, 15 No. Bagmoniram Ward",8822000,Medio,5500.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,2,vacant,435.0,Chattogram,"Dewan Bazar, Bakalia",7000000,Medio,16092.0
3,3,1,vacant,212.0,Chattogram,"Dewan Bazar, Bakalia",7500000,Medio,35377.0
3,4,3,vacant,1301.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",11000000,Medio,8455.0
3,3,3,vacant,1400.0,Chattogram,"Dewan Bazar, Bakalia",7700000,Medio,5500.0
3,3,2,vacant,1685.0,Chattogram,"Dewan Bazar, Bakalia",9267500,Medio,5500.0
3,3,2,vacant,1500.0,Chattogram,"Dewan Bazar, Bakalia",8250000,Medio,5500.0
3,3,1,vacant,1958.0,Chattogram,"40 No. North Patenga Ward, Patenga",5500000,Medio,2809.0
3,3,1,vacant,1500.0,Chattogram,"Dewan Bazar, Bakalia",8250000,Medio,5500.0
3,3,3,vacant,1250.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",5000000,Bajo,4000.0
3,3,8,vacant,2420.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",13310000,Alto,5500.0
3,3,2,vacant,1250.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6500000,Medio,5200.0
3,3,6,vacant,1400.0,Chattogram,"Shahid Saifuddin Khaled Road, Jamal Khan",10000000,Medio,7143.0
3,3,8,vacant,1300.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",5400000,Medio,4154.0
3,3,1,vacant,100.0,Chattogram,"Reazuddin Bazar, 31 No. Alkoron Ward",3800000,Bajo,38000.0
3,3,1,vacant,100.0,Chattogram,"Reazuddin Bazar, 31 No. Alkoron Ward",3800000,Bajo,38000.0
3,3,2,vacant,1300.0,Chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",7500000,Medio,5769.0
3,3,5,vacant,1200.0,Chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",6000000,Medio,5000.0
3,3,3,vacant,98.0,Chattogram,"Hazari Lane, 32 No. Andarkilla Ward",2000000,Bajo,20408.0
3,3,2,vacant,163.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",3749000,Bajo,23000.0
3,3,1,vacant,181.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",5025000,Medio,27762.0
3,3,1,vacant,163.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",4575000,Bajo,28067.0
3,3,1,vacant,123.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",3575000,Bajo,29065.0
3,3,1,vacant,153.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",4325000,Bajo,28268.0
3,3,1,vacant,126.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",3650000,Bajo,28968.0
3,3,12,vacant,2609.0,Chattogram,"Sheikh Mujib Road, Double Mooring",33917000,Alto,13000.0
3,3,7,vacant,2000.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",11000000,Medio,5500.0
3,3,1,vacant,2200.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",12100000,Medio,5500.0
3,3,10,vacant,1500.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",9000000,Medio,6000.0
4,4,2,vacant,1700.0,Chattogram,"Tayab Bag R/A, 7 No. West Sholoshohor Ward",9500000,Medio,5588.0
3,3,2,vacant,1157.0,Chattogram,"Sabujbag, Halishahar",4049500,Bajo,3500.0
3,3,9,vacant,1388.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",5552000,Medio,4000.0
3,3,7,vacant,1790.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",7518000,Medio,4200.0
4,4,12,vacant,1500.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4950000,Bajo,3300.0
3,3,8,vacant,1700.0,Chattogram,"Sangbadik Co-operative Housing Society, Bayazid",7000000,Medio,4118.0
3,3,6,vacant,1700.0,Chattogram,"Sangbadik Co-operative Housing Society, Bayazid",7000000,Medio,4118.0
3,3,2,vacant,1300.0,Chattogram,"South Agrabad, Double Mooring",7150000,Medio,5500.0
3,3,6,vacant,1313.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",7200000,Medio,5484.0
3,3,10,vacant,1235.0,Chattogram,"6 No East Sholoshohor Ward, Bakalia",4100000,Bajo,3320.0
3,3,3,vacant,1300.0,Chattogram,"South Agrabad, Double Mooring",7150000,Medio,5500.0
3,3,1,vacant,125.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2750000,Bajo,22000.0
3,3,4,vacant,2000.0,Chattogram,"Foy's Lake Approach Road, 9 No. North Pahartali Ward",10500000,Medio,5250.0
3,3,8,vacant,1410.0,Chattogram,"West Khulshi, 9 No. North Pahartali Ward",8800000,Medio,6241.0
4,5,5,vacant,2750.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",20000000,Alto,7273.0
3,3,8,vacant,1800.0,Chattogram,"Nasirabad Housing Society, Muradpur",9500000,Medio,5278.0
3,3,3,vacant,1338.0,Chattogram,"South Khulshi, Khulshi",12000000,Medio,8969.0
3,3,5,vacant,1500.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",9500000,Medio,6333.0
3,3,7,vacant,1640.0,Chattogram,"Chadra Nagar, Bayazid",11000000,Medio,6707.0
3,3,4,vacant,1950.0,Chattogram,"Nasirabad Properties Residential Area, Khulshi",18000000,Alto,9231.0
3,3,1,vacant,1433.0,Chattogram,"Dewan Bazar, Bakalia",9887700,Medio,6900.0
3,3,7,vacant,1150.0,Chattogram,"Mohammad Nagar, Bayazid",5500000,Medio,4783.0
3,3,1,vacant,85.0,Chattogram,"Korbanigonj, Kotwali",1100000,Bajo,12941.0
3,3,1,vacant,240.0,Chattogram,"Dewan Bazar, Bakalia",6000000,Medio,25000.0
2,2,6,vacant,850.0,Chattogram,"6 No East Sholoshohor Ward, Bakalia",3200000,Bajo,3765.0
3,3,4,vacant,1100.0,Chattogram,"19 No. South Bakalia Ward, Bakalia",5000000,Bajo,4545.0
3,3,1,vacant,126.0,Chattogram,"Chand Mia Road, 4 No Chandgaon Ward",2268000,Bajo,18000.0
3,3,1,vacant,178.0,Chattogram,"Chand Mia Road, 4 No Chandgaon Ward",2848000,Bajo,16000.0
3,3,8,vacant,1505.0,Chattogram,"Chasma Hill R/A, 7 No. West Sholoshohor Ward",6500000,Medio,4319.0
3,3,2,vacant,1435.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5740000,Medio,4000.0
3,3,3,vacant,1570.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",6280000,Medio,4000.0
3,3,4,vacant,1315.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5260000,Medio,4000.0
3,3,3,vacant,1580.0,Chattogram,"Nasirabad Housing Society, Muradpur",13500000,Alto,8544.0
3,3,1,vacant,702.0,Chattogram,"Chand Mia Road, 4 No Chandgaon Ward",12636000,Alto,18000.0
3,4,11,vacant,1800.0,Chattogram,"Nasirabad, Bayazid",12500000,Medio,6944.0
3,5,11,vacant,2000.0,Chattogram,"Nasirabad, Bayazid",13000000,Alto,6500.0
3,5,9,vacant,2000.0,Chattogram,"Nasirabad, Bayazid",13000000,Alto,6500.0
3,3,2,vacant,1544.0,Chattogram,"Al-Madani Road, Sholokbahar",9264000,Medio,6000.0
3,3,4,vacant,1544.0,Chattogram,"Al-Madani Road, Sholokbahar",9264000,Medio,6000.0
2,3,2,vacant,1200.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6000000,Medio,5000.0
3,3,1,vacant,1200.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6000000,Medio,5000.0
3,3,1,vacant,1200.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6000000,Medio,5000.0
3,3,3,vacant,115.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",4025000,Bajo,35000.0
3,3,3,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
3,3,3,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
3,3,3,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,3,vacant,125.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",4375000,Bajo,35000.0
3,3,2,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,6,vacant,1392.0,Chattogram,"CDA R/A, 10 No. North Kattali Ward",8500000,Medio,6106.0
3,3,6,vacant,1180.0,Chattogram,"Abdullah Khan Road, Sholokbahar",7500000,Medio,6356.0
3,3,1,vacant,1320.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",6000000,Medio,4545.0
3,3,2,vacant,1320.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",5940000,Medio,4500.0
3,3,1,vacant,105.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2100000,Bajo,20000.0
3,3,1,vacant,115.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2320000,Bajo,20174.0
3,3,1,vacant,122.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2440000,Bajo,20000.0
3,3,1,vacant,148.0,Chattogram,"Mohara, 4 No Chandgaon Ward",3600000,Bajo,24324.0
3,3,1,vacant,125.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2500000,Bajo,20000.0
2,2,2,vacant,1150.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4600000,Bajo,4000.0
2,2,3,vacant,1150.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4600000,Bajo,4000.0
3,3,4,vacant,1650.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",6600000,Medio,4000.0
2,2,3,vacant,1050.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4200000,Bajo,4000.0
3,3,5,vacant,1035.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4347000,Bajo,4200.0
3,3,5,vacant,240.0,Chattogram,"Dewan Bazar, Bakalia",5520000,Medio,23000.0
3,3,4,vacant,200.0,Chattogram,"Dewan Bazar, Bakalia",4600000,Bajo,23000.0
3,3,4,vacant,240.0,Chattogram,"Dewan Bazar, Bakalia",5520000,Medio,23000.0
3,3,4,vacant,240.0,Chattogram,"Dewan Bazar, Bakalia",5520000,Medio,23000.0
3,3,1,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
3,3,5,vacant,1295.0,Chattogram,"Bayazid Abasic Elaka Road, Bayazid",6500000,Medio,5019.0
3,3,7,vacant,1057.0,Cumilla,"Manoharpur, Kandirpar",5250000,Medio,4967.0
3,3,9,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5800000,Medio,4000.0
3,3,5,vacant,1445.0,Cumilla,"Mogbari Choumohoni, Chotora",5750000,Medio,3979.0
3,3,10,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5900000,Medio,4069.0
3,3,5,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5282000,Medio,3800.0
3,3,11,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5282000,Medio,3800.0
3,3,7,vacant,1445.0,Cumilla,"Mogbari Choumohoni, Chotora",5650000,Medio,3910.0
3,3,9,vacant,1380.0,Cumilla,"North Bagichagaon, Bagichagaon",5520000,Medio,4000.0
3,3,8,vacant,1547.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",5878600,Medio,3800.0
3,4,8,vacant,1265.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",5692500,Medio,4500.0
3,3,7,vacant,1438.0,Cumilla,"South Thakur Para, Thakur Para",5033000,Medio,3500.0
3,3,6,vacant,1350.0,Cumilla,"South Thakur Para, Thakur Para",4725000,Bajo,3500.0
2,2,1,vacant,1050.0,Cumilla,"Shah Shuja Mosque Road, Moghultoli",4410000,Bajo,4200.0
3,3,6,vacant,1500.0,Cumilla,"North Bagichagaon, Bagichagaon",5700000,Medio,3800.0
3,3,8,vacant,1250.0,Cumilla,"Nazrul Avenue, Ashoktala",4375000,Bajo,3500.0
3,3,13,vacant,1500.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6010000,Medio,4007.0
2,2,4,vacant,1080.0,Cumilla,"South Thakur Para, Thakur Para",3780000,Bajo,3500.0
3,3,7,vacant,1380.0,Cumilla,"North Bagichagaon, Bagichagaon",5244000,Medio,3800.0
3,3,7,vacant,1547.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6190000,Medio,4001.0
3,2,8,vacant,1030.0,Cumilla,"AK Fazlul Haq Road, Kandirpar",3914000,Bajo,3800.0
3,3,7,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5510000,Medio,3800.0
3,3,5,vacant,1438.0,Cumilla,"South Thakur Para, Thakur Para",5033000,Medio,3500.0
3,2,4,vacant,1010.0,Cumilla,"Nazrul Avenue, Ashoktala",3535000,Bajo,3500.0
3,3,4,vacant,1350.0,Cumilla,"Nazrul Avenue, Ashoktala",5805000,Medio,4300.0
3,3,8,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5510000,Medio,3800.0
3,3,8,vacant,1500.0,Cumilla,"North Bagichagaon, Bagichagaon",5750000,Medio,3833.0
3,3,9,vacant,1013.0,Cumilla,"Manoharpur, Kandirpar",5000000,Bajo,4936.0
3,3,6,vacant,1013.0,Cumilla,"Manoharpur, Kandirpar",5000000,Bajo,4936.0
3,3,9,vacant,1200.0,Cumilla,"Manoharpur, Kandirpar",5500000,Medio,4583.0
3,2,8,vacant,1100.0,Cumilla,"Madina Masjid Road, Thakur Para",6000000,Medio,5455.0
3,3,10,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5600000,Medio,4029.0
3,2,5,vacant,1080.0,Cumilla,"Baganbari Road, Thakur Para",4800000,Bajo,4444.0
3,3,9,vacant,1183.0,Cumilla,"Manoharpur, Kandirpar",5800000,Medio,4903.0
3,3,1,occupied,1301.6159420289855,Cumilla,"Manoharpur, Kandirpar",5674000,Medio,4359.0
3,3,9,vacant,1375.0,Cumilla,"North Bagichagaon, Bagichagaon",5500000,Medio,4000.0
3,3,6,vacant,1260.0,Cumilla,"Nazrul Avenue, Ashoktala",4536000,Bajo,3600.0
3,3,8,vacant,1380.0,Cumilla,"North Bagichagaon, Bagichagaon",5520000,Medio,4000.0
3,3,8,vacant,1445.0,Cumilla,"Mogbari Choumohoni, Chotora",5780000,Medio,4000.0
3,3,1,vacant,1445.0,Cumilla,"Mogbari Choumohoni, Chotora",5780000,Medio,4000.0
2,2,7,vacant,1020.0,Cumilla,"Wooden Pole Road, Race Course",3570000,Bajo,3500.0
3,3,4,vacant,1190.0,Cumilla,"South Bagichagaon, Bagichagaon",5260000,Medio,4420.0
3,3,4,vacant,1400.0,Cumilla,"Nazrul Avenue, Ashoktala",4900000,Bajo,3500.0
3,3,8,vacant,1265.0,Cumilla,"West Bagichagoun, Bagichagaon",5060000,Medio,4000.0
3,3,9,vacant,1500.0,Cumilla,"North Bagichagaon, Bagichagaon",6000000,Medio,4000.0
3,3,1,vacant,1000.0,Cumilla,"Shaheed Shamsul Haque Sarak, Jhautola",5000000,Bajo,5000.0
3,3,9,vacant,1316.0,Cumilla,"Manoharpur, Kandirpar",5658800,Medio,4300.0
3,3,6,vacant,1380.0,Cumilla,"North Bagichagaon, Bagichagaon",5244000,Medio,3800.0
3,3,6,vacant,1470.0,Cumilla,"North Bagichagaon, Bagichagaon",5586000,Medio,3800.0
3,3,6,vacant,1470.0,Cumilla,"North Bagichagaon, Bagichagaon",5586000,Medio,3800.0
3,3,7,vacant,1265.0,Cumilla,"West Bagichagoun, Bagichagaon",5186500,Medio,4100.0
2,2,7,vacant,1020.0,Cumilla,"Shah Shuja Mosque Road, Moghultoli",4080000,Bajo,4000.0
3,2,8,vacant,1100.0,Cumilla,"Nazrul Avenue, Ashoktala",4400000,Bajo,4000.0
3,3,6,vacant,1358.0,Cumilla,"South Thakur Para, Thakur Para",5160000,Medio,3800.0
3,3,7,vacant,1470.0,Cumilla,"North Bagichagaon, Bagichagaon",5590000,Medio,3803.0
3,3,9,vacant,1220.0,Cumilla,"AK Fazlul Haq Road, Kandirpar",4636000,Bajo,3800.0
3,3,1,vacant,1330.0,Cumilla,"Sadar Hospital Road, Monohorpur",5320000,Medio,4000.0
2,2,6,vacant,1080.0,Cumilla,"South Thakur Para, Thakur Para",3800000,Bajo,3519.0
3,3,7,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5510000,Medio,3800.0
3,3,9,vacant,1028.0,Cumilla,"Manoharpur, Kandirpar",5100000,Medio,4961.0
2,2,6,vacant,915.0,Cumilla,"Manoharpur, Kandirpar",4700000,Bajo,5137.0
3,3,2,vacant,1239.0,Cumilla,"Manoharpur, Kandirpar",6700000,Medio,5408.0
3,2,8,vacant,1260.0,Cumilla,"Madina Masjid Road, Thakur Para",6800000,Medio,5397.0
3,2,7,vacant,1050.0,Cumilla,"Madina Masjid Road, Thakur Para",5500000,Medio,5238.0
3,2,7,vacant,1100.0,Cumilla,"Madina Masjid Road, Thakur Para",6000000,Medio,5455.0
3,3,1,occupied,1301.6159420289855,Cumilla,Bagichagaon,4205000,Bajo,3231.0
3,3,1,occupied,1301.6159420289855,Cumilla,"Nazrul Avenue, Ashoktala",6400000,Medio,4917.0
3,3,1,occupied,1301.6159420289855,Cumilla,"Shaheed Shamsul Haque Sarak, Jhautola",50000000,Alto,38414.0
3,3,11,vacant,1500.0,Cumilla,"North Bagichagaon, Bagichagaon",6000000,Medio,4000.0
3,3,12,vacant,1550.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6510000,Medio,4200.0
3,3,6,vacant,1500.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6000000,Medio,4000.0
3,3,1,occupied,1301.6159420289855,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",5642000,Medio,4335.0
3,3,8,vacant,1500.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6000000,Medio,4000.0
3,3,8,vacant,1547.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6965000,Medio,4502.0
3,3,3,vacant,1415.0,Cumilla,"Mogbari Choumohoni, Chotora",5660000,Medio,4000.0
3,3,9,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5560000,Medio,4000.0
3,3,6,vacant,1500.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6000000,Medio,4000.0
3,3,7,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5282000,Medio,3800.0
3,3,2,vacant,1415.0,Cumilla,"Mogbari Choumohoni, Chotora",5665000,Medio,4004.0
3,3,8,vacant,1470.0,Cumilla,"North Bagichagaon, Bagichagaon",5880000,Medio,4000.0
3,3,8,vacant,1350.0,Cumilla,"South Thakur Para, Thakur Para",7300000,Medio,5407.0
3,3,8,vacant,1327.0,Cumilla,"Baganbari Road, Thakur Para",6900000,Medio,5200.0
3,2,7,vacant,1151.0,Cumilla,"Baganbari Road, Thakur Para",6000000,Medio,5213.0
3,2,8,vacant,1180.0,Cumilla,"Madina Masjid Road, Thakur Para",6400000,Medio,5424.0
3,3,6,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5282000,Medio,3800.0
3,3,8,vacant,1400.0,Cumilla,"Nazrul Avenue, Ashoktala",4900000,Bajo,3500.0
3,3,9,vacant,1233.0,Cumilla,"Manoharpur, Kandirpar",5301900,Medio,4300.0
2,2,4,vacant,1050.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",4200000,Bajo,4000.0
3,3,7,vacant,1300.0,Cumilla,"North Bagichagaon, Bagichagaon",5200000,Medio,4000.0
3,3,9,vacant,1300.0,Cumilla,"North Bagichagaon, Bagichagaon",4940000,Bajo,3800.0
3,3,7,vacant,1445.0,Cumilla,"Mogbari Choumohoni, Chotora",5780000,Medio,4000.0
3,3,5,vacant,1415.0,Cumilla,"Mogbari Choumohoni, Chotora",5650000,Medio,3993.0
3,3,9,vacant,1470.0,Cumilla,"North Bagichagaon, Bagichagaon",5880000,Medio,4000.0
2,2,8,vacant,985.0,Cumilla,"West Bagichagoun, Bagichagaon",3940000,Bajo,4000.0
3,3,6,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5510000,Medio,3800.0
3,3,6,vacant,1375.0,Cumilla,"North Bagichagaon, Bagichagaon",5250000,Medio,3818.0
3,3,9,vacant,1450.0,Cumilla,"North Bagichagaon, Bagichagaon",5800000,Medio,4000.0
3,2,6,vacant,1080.0,Cumilla,"Thakur Para Road, Thakur Para",4100000,Bajo,3796.0
2,2,7,vacant,1000.0,Cumilla,"West Bagichagoun, Bagichagaon",3800000,Bajo,3800.0
2,2,7,vacant,897.0,Cumilla,"South Thakur Para, Thakur Para",3139500,Bajo,3500.0
3,3,7,vacant,1358.0,Cumilla,"South Thakur Para, Thakur Para",4753000,Bajo,3500.0
3,3,7,vacant,1375.0,Cumilla,"North Bagichagaon, Bagichagaon",5225000,Medio,3800.0
3,3,8,vacant,1415.0,Cumilla,"Mogbari Choumohoni, Chotora",5660000,Medio,4000.0
3,3,12,vacant,1550.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6505000,Medio,4197.0
2,2,7,vacant,915.0,Cumilla,"Manoharpur, Kandirpar",4700000,Bajo,5137.0
3,3,1,occupied,1301.6159420289855,Cumilla,"Manoharpur, Kandirpar",3047000,Bajo,2341.0
3,3,1,occupied,1301.6159420289855,Cumilla,"Noor Masjid Road, Race Course",4123500,Bajo,3168.0
3,3,9,vacant,1547.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6188000,Medio,4000.0
3,3,4,vacant,1445.0,Cumilla,"Mogbari Choumohoni, Chotora",5775000,Medio,3997.0
3,3,7,vacant,1175.0,Cumilla,"Manoharpur, Kandirpar",5000000,Bajo,4255.0
3,3,11,vacant,1239.0,Cumilla,"Manoharpur, Kandirpar",6700000,Medio,5408.0
2,2,3,vacant,750.0,Cumilla,"Talpokur Par, Bagichagaon",3000000,Bajo,4000.0
3,3,13,vacant,1547.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6961000,Medio,4500.0
3,3,13,vacant,1500.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6000000,Medio,4000.0
3,3,11,vacant,1550.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6500000,Medio,4194.0
3,3,11,vacant,1550.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6510000,Medio,4200.0
3,3,9,vacant,1500.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",6000000,Medio,4000.0
3,3,3,vacant,1350.0,Cumilla,"South Thakur Para, Thakur Para",5130000,Medio,3800.0
3,3,9,vacant,1380.0,Cumilla,"North Bagichagaon, Bagichagaon",5520000,Medio,4000.0
3,3,8,vacant,1390.0,Cumilla,"North Bagichagaon, Bagichagaon",5560000,Medio,4000.0
3,3,7,vacant,1200.0,Cumilla,"Shaheed Shamsul Haque Sarak, Jhautola",4750000,Bajo,3958.0
3,3,11,vacant,1470.0,Cumilla,"North Bagichagaon, Bagichagaon",5586000,Medio,3800.0
3,3,2,vacant,1400.0,Cumilla,"North Race Course, Race Course",5320000,Medio,3800.0
3,3,4,vacant,1350.0,Cumilla,"South Thakur Para, Thakur Para",4725000,Bajo,3500.0
2,2,6,vacant,900.0,Cumilla,"South Thakur Para, Thakur Para",3150000,Bajo,3500.0
3,3,5,vacant,1350.0,Cumilla,"South Thakur Para, Thakur Para",5130000,Medio,3800.0
3,3,10,vacant,1547.0,Cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",5878000,Medio,3800.0
